timestamp,energy,event_cost,total
2018-01-01 00:00:00,36.30029532009818,0.0,36.30029532009818
2018-01-01 01:00:00,20.654020705406687,0.0,20.654020705406687
2018-01-01 02:00:00,16.991091632342084,979.9999977211968,996.9910893535389
2018-01-01 03:00:00,25.72990649402917,0.0,25.72990649402917
2018-01-01 04:00:00,45.05005425431617,0.0,45.05005425431617
2018-01-01 05:00:00,74.34663204484599,0.0,74.34663204484599
2018-01-01 06:00:00,108.48804438157292,0.0,108.48804438157292
2018-01-01 07:00:00,151.26062918523917,0.0,151.26062918523917
2018-01-01 08:00:00,196.66515919225782,0.0,196.66515919225782
2018-01-01 09:00:00,240.48044150558485,0.0,240.48044150558485
2018-01-01 10:00:00,287.1742131727331,0.0,287.1742131727331
2018-01-01 11:00:00,301.29866275090467,0.0,301.29866275090467
2018-01-01 12:00:00,356.3369291103703,0.0,356.3369291103703
2018-01-01 13:00:00,344.48848930348373,0.0,344.48848930348373
2018-01-01 14:00:00,364.5330170975428,0.0,364.5330170975428
2018-01-01 15:00:00,333.9476691126,0.0,333.9476691126
2018-01-01 16:00:00,327.0190394747806,0.0,327.0190394747806
2018-01-01 17:00:00,305.08061932531797,0.0,305.08061932531797
2018-01-01 18:00:00,270.335282874099,0.0,270.335282874099
2018-01-01 19:00:00,224.77942138179276,0.0,224.77942138179276
2018-01-01 20:00:00,181.21226452759407,0.0,181.21226452759407
2018-01-01 21:00:00,132.64095290356696,0.0,132.64095290356696
2018-01-01 22:00:00,93.9340079596247,0.0,93.9340079596247
2018-01-01 23:00:00,57.770210753010595,109.99999952617792,167.7702102791885
2018-01-02 00:00:00,35.30187771633172,0.0,35.30187771633172
2018-01-02 01:00:00,21.297141758501834,0.0,21.297141758501834
2018-01-02 02:00:00,18.019307427710373,3919.9999911923474,3938.0192986200577
2018-01-02 03:00:00,26.40551904745567,3919.9999927878007,3946.405511835257
2018-01-02 04:00:00,46.13082827115505,0.0,46.13082827115505
2018-01-02 05:00:00,75.41882776554692,0.0,75.41882776554692
2018-01-02 06:00:00,112.4137389393604,96039.99970830354,96152.4134472429
2018-01-02 07:00:00,156.32693520172768,42859.999879330375,43016.326814532105
2018-01-02 08:00:00,199.21638122674597,63766.16059975523,63965.37698098198
2018-01-02 09:00:00,242.53406650556641,52543.945236069194,52786.479302574764
2018-01-02 10:00:00,275.17907125399626,125106.66297606388,125381.84204731788
2018-01-02 11:00:00,325.1303020559076,80197.60351412266,80522.73381617857
2018-01-02 12:00:00,343.16080282154985,54425.626598430536,54768.78740125208
2018-01-02 13:00:00,369.8572305645547,69635.06928916449,70004.92651972905
2018-01-02 14:00:00,359.2291067821492,44755.079745376424,45114.308852158574
2018-01-02 15:00:00,336.4417048101435,35089.85052663089,35426.29223144104
2018-01-02 16:00:00,330.20240030409246,39199.999906790224,39530.20230709432
2018-01-02 17:00:00,302.26238080351794,979.9999928369988,1282.2623736405167
2018-01-02 18:00:00,258.8279238684263,979.9999938884346,1238.8279177568609
2018-01-02 19:00:00,214.53298537221906,0.0,214.53298537221906
2018-01-02 20:00:00,174.44421639203233,0.0,174.44421639203233
